elec,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2_tCO2_,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,week_status,Day_of_week,load_type,timestamp,steam
3.92,0,18.18,0,100,21.08,79200,Weekday,Tuesday,Medium_Load,19/06/2018 22:00,0.5
3.89,1.08,11.23,0,96.36,32.73,80100,Weekday,Tuesday,Medium_Load,19/06/2018 22:15,0.5
3.71,5.29,0,0,57.42,100,81000,Weekday,Tuesday,Medium_Load,19/06/2018 22:30,0.5
3.74,5.47,0,0,56.44,100,81900,Weekday,Tuesday,Medium_Load,19/06/2018 22:45,0.5
3.67,5.36,0,0,56.5,100,82800,Weekday,Tuesday,Medium_Load,19/06/2018 23:00,0.527820331715705
3.67,4.97,0,0,59.4,100,83700,Weekday,Tuesday,Light_Load,19/06/2018 23:15,0.5
3.56,4.75,0,0,59.97,100,84600,Weekday,Tuesday,Light_Load,19/06/2018 23:30,0.5
3.53,5.15,0,0,56.54,100,85500,Weekday,Tuesday,Light_Load,19/06/2018 23:45,0.5
3.06,5.47,0,0,48.82,100,0,Weekday,Tuesday,Light_Load,19/06/2018 00:00,0.5
3.1,5.51,0,0,49.03,100,900,Weekday,Wednesday,Light_Load,20/06/2018 00:15,0.5
3.1,5.65,0,0,48.1,100,1800,Weekday,Wednesday,Light_Load,20/06/2018 00:30,0.814714451782033
3.1,5.76,0,0,47.39,100,2700,Weekday,Wednesday,Light_Load,20/06/2018 00:45,0.5
3.13,5.8,0,0,47.49,100,3600,Weekday,Wednesday,Light_Load,20/06/2018 01:00,0.5
3.1,5.76,0,0,47.39,100,4500,Weekday,Wednesday,Light_Load,20/06/2018 01:15,0.5
3.64,6.23,0,0,50.45,100,5400,Weekday,Wednesday,Light_Load,20/06/2018 01:30,0.5
3.53,6.05,0,0,50.4,100,6300,Weekday,Wednesday,Light_Load,20/06/2018 01:45,0.5
3.1,5.83,0,0,46.95,100,7200,Weekday,Wednesday,Light_Load,20/06/2018 02:00,0.5
3.1,5.69,0,0,47.84,100,8100,Weekday,Wednesday,Light_Load,20/06/2018 02:15,0.5
3.1,5.72,0,0,47.65,100,9000,Weekday,Wednesday,Light_Load,20/06/2018 02:30,0.5
3.06,5.76,0,0,46.92,100,9900,Weekday,Wednesday,Light_Load,20/06/2018 02:45,0.5
3.13,5.8,0,0,47.49,100,10800,Weekday,Wednesday,Light_Load,20/06/2018 03:00,0.712174332804782
3.78,5.69,0,0,55.33,100,11700,Weekday,Wednesday,Light_Load,20/06/2018 03:15,0.5
3.31,5.9,0,0,48.93,100,12600,Weekday,Wednesday,Light_Load,20/06/2018 03:30,0.5
3.1,5.98,0,0,46.02,100,13500,Weekday,Wednesday,Light_Load,20/06/2018 03:45,0.5
3.1,5.83,0,0,46.95,100,14400,Weekday,Wednesday,Light_Load,20/06/2018 04:00,0.5
3.13,5.9,0,0,46.86,100,15300,Weekday,Wednesday,Light_Load,20/06/2018 04:15,0.5
3.17,6.05,0,0,46.41,100,16200,Weekday,Wednesday,Light_Load,20/06/2018 04:30,0.5
3.13,5.94,0,0,46.62,100,17100,Weekday,Wednesday,Light_Load,20/06/2018 04:45,0.5
3.1,6.01,0,0,45.84,100,18000,Weekday,Wednesday,Light_Load,20/06/2018 05:00,0.5
3.13,6.16,0,0,45.3,100,18900,Weekday,Wednesday,Light_Load,20/06/2018 05:15,0.5
3.1,6.16,0,0,44.95,100,19800,Weekday,Wednesday,Light_Load,20/06/2018 05:30,0.5
3.17,6.41,0,0,44.33,100,20700,Weekday,Wednesday,Light_Load,20/06/2018 05:45,0.5
3.2,6.34,0,0,45.06,100,21600,Weekday,Wednesday,Light_Load,20/06/2018 06:00,0.5
3.1,6.01,0,0,45.84,100,22500,Weekday,Wednesday,Light_Load,20/06/2018 06:15,0.515402838436941
3.49,6.3,0,0,48.46,100,23400,Weekday,Wednesday,Light_Load,20/06/2018 06:30,0.5
3.56,6.26,0,0,49.43,100,24300,Weekday,Wednesday,Light_Load,20/06/2018 06:45,0.5
3.06,5.83,0,0,46.47,100,25200,Weekday,Wednesday,Light_Load,20/06/2018 07:00,0.5
3.13,5.98,0,0,46.37,100,26100,Weekday,Wednesday,Light_Load,20/06/2018 07:15,0.5
3.92,5.76,0,0,56.26,100,27000,Weekday,Wednesday,Light_Load,20/06/2018 07:30,0.5
3.6,5.47,0,0,54.98,100,27900,Weekday,Wednesday,Light_Load,20/06/2018 07:45,0.529811946323211
13.18,13.82,0,0.01,69.02,100,28800,Weekday,Wednesday,Light_Load,20/06/2018 08:00,0.5
59.4,46.4,0,0.03,78.81,100,29700,Weekday,Wednesday,Light_Load,20/06/2018 08:15,0.5
64.69,57.56,0,0.03,74.71,100,30600,Weekday,Wednesday,Light_Load,20/06/2018 08:30,0.658006156881443
107.21,78.95,0,0.05,80.52,100,31500,Weekday,Wednesday,Light_Load,20/06/2018 08:45,0.5
97.78,62.78,0,0.04,84.15,100,32400,Weekday,Wednesday,Light_Load,20/06/2018 09:00,0.5
92.05,39.74,0,0.04,91.81,100,33300,Weekday,Wednesday,Medium_Load,20/06/2018 09:15,0.952084206469592
109.08,48.17,0,0.05,91.48,100,34200,Weekday,Wednesday,Medium_Load,20/06/2018 09:30,0.500021996910667
65.92,22.61,0,0.03,94.59,100,35100,Weekday,Wednesday,Medium_Load,20/06/2018 09:45,0.732208733880141
99.4,37.55,0,0.05,93.55,100,36000,Weekday,Wednesday,Medium_Load,20/06/2018 10:00,0.5
94.32,40.79,0,0.04,91.78,100,36900,Weekday,Wednesday,Maximum_Load,20/06/2018 10:15,1.40693270340615
69.12,27,0,0.03,93.15,100,37800,Weekday,Wednesday,Maximum_Load,20/06/2018 10:30,0.5
102.17,45.47,0,0.05,91.36,100,38700,Weekday,Wednesday,Maximum_Load,20/06/2018 10:45,0.5
105.95,48.17,0,0.05,91.03,100,39600,Weekday,Wednesday,Maximum_Load,20/06/2018 11:00,1.26243552921501
90.68,53.32,0,0.04,86.2,100,40500,Weekday,Wednesday,Maximum_Load,20/06/2018 11:15,0.5
105.34,62.68,0,0.05,85.94,100,41400,Weekday,Wednesday,Maximum_Load,20/06/2018 11:30,0.5
83.66,55.33,0,0.04,83.41,100,42300,Weekday,Wednesday,Maximum_Load,20/06/2018 11:45,1.17294423789728
103.18,63.5,0,0.05,85.16,100,43200,Weekday,Wednesday,Maximum_Load,20/06/2018 12:00,1.29587917288653
9.32,1.84,10.4,0,98.11,66.74,44100,Weekday,Wednesday,Medium_Load,20/06/2018 12:15,0.5
3.92,0,16.7,0,100,22.85,45000,Weekday,Wednesday,Medium_Load,20/06/2018 12:30,0.5
4.1,0,16.2,0,100,24.54,45900,Weekday,Wednesday,Medium_Load,20/06/2018 12:45,1.09361960439614
4.75,0,24.19,0,100,19.27,46800,Weekday,Wednesday,Medium_Load,20/06/2018 13:00,0.5
34.56,10.94,7.31,0.02,95.34,97.84,47700,Weekday,Wednesday,Maximum_Load,20/06/2018 13:15,0.5
110.99,50.11,0,0.05,91.14,100,48600,Weekday,Wednesday,Maximum_Load,20/06/2018 13:30,0.5
74.38,33.7,0,0.03,91.09,100,49500,Weekday,Wednesday,Maximum_Load,20/06/2018 13:45,0.5
110.02,46.12,0,0.05,92.22,100,50400,Weekday,Wednesday,Maximum_Load,20/06/2018 14:00,0.683091144238859
101.77,40.9,0,0.05,92.79,100,51300,Weekday,Wednesday,Maximum_Load,20/06/2018 14:15,0.5
89.39,39.02,0,0.04,91.65,100,52200,Weekday,Wednesday,Maximum_Load,20/06/2018 14:30,0.853792154719353
90.04,43.85,0,0.04,89.91,100,53100,Weekday,Wednesday,Maximum_Load,20/06/2018 14:45,0.5
79.09,31,0,0.04,93.1,100,54000,Weekday,Wednesday,Maximum_Load,20/06/2018 15:00,0.5
60.7,34.52,0,0.03,86.93,100,54900,Weekday,Wednesday,Maximum_Load,20/06/2018 15:15,0.5
55.91,26.24,0,0.03,90.53,100,55800,Weekday,Wednesday,Maximum_Load,20/06/2018 15:30,0.5
55.62,30.38,0,0.03,87.76,100,56700,Weekday,Wednesday,Maximum_Load,20/06/2018 15:45,0.5
62.57,33.26,0,0.03,88.3,100,57600,Weekday,Wednesday,Maximum_Load,20/06/2018 16:00,0.5
60.08,32.08,0,0.03,88.21,100,58500,Weekday,Wednesday,Maximum_Load,20/06/2018 16:15,1.01740872763366
52.16,23.94,0,0.02,90.88,100,59400,Weekday,Wednesday,Maximum_Load,20/06/2018 16:30,1.21585832869053
64.8,36.32,0,0.03,87.23,100,60300,Weekday,Wednesday,Maximum_Load,20/06/2018 16:45,0.5
51.52,25.06,0,0.02,89.93,100,61200,Weekday,Wednesday,Maximum_Load,20/06/2018 17:00,0.5
49.57,22.28,0,0.02,91.21,100,62100,Weekday,Wednesday,Medium_Load,20/06/2018 17:15,0.5
50.98,23.76,0,0.02,90.64,100,63000,Weekday,Wednesday,Medium_Load,20/06/2018 17:30,1.49443552240424
32.47,0.4,6.34,0.01,99.99,98.15,63900,Weekday,Wednesday,Medium_Load,20/06/2018 17:45,0.5
31.14,0,7.16,0.01,100,97.46,64800,Weekday,Wednesday,Medium_Load,20/06/2018 18:00,0.5
32.08,15.12,1.55,0.01,90.46,99.88,65700,Weekday,Wednesday,Medium_Load,20/06/2018 18:15,0.5
40.43,33.26,0,0.02,77.23,100,66600,Weekday,Wednesday,Medium_Load,20/06/2018 18:30,0.5
44.39,25.81,0,0.02,86.45,100,67500,Weekday,Wednesday,Medium_Load,20/06/2018 18:45,1.08541820960434
53.03,30.74,0,0.02,86.52,100,68400,Weekday,Wednesday,Medium_Load,20/06/2018 19:00,0.607193265414733
44.68,17.28,0,0.02,93.27,100,69300,Weekday,Wednesday,Medium_Load,20/06/2018 19:15,0.51375071615087
45.43,20.09,0,0.02,91.46,100,70200,Weekday,Wednesday,Medium_Load,20/06/2018 19:30,0.5
50.36,25.81,0,0.02,88.99,100,71100,Weekday,Wednesday,Medium_Load,20/06/2018 19:45,1.02396517706101
38.84,14.44,0,0.02,93.73,100,72000,Weekday,Wednesday,Medium_Load,20/06/2018 20:00,0.5
42.98,17.64,0,0.02,92.51,100,72900,Weekday,Wednesday,Medium_Load,20/06/2018 20:15,0.509282446106712
41.65,19.44,0,0.02,90.62,100,73800,Weekday,Wednesday,Medium_Load,20/06/2018 20:30,0.5
27.54,4.86,6.84,0.01,98.48,97.05,74700,Weekday,Wednesday,Medium_Load,20/06/2018 20:45,0.863566121538784
7.6,0,22.36,0,100,32.18,75600,Weekday,Wednesday,Medium_Load,20/06/2018 21:00,0.5
6.55,0,23.76,0,100,26.58,76500,Weekday,Wednesday,Medium_Load,20/06/2018 21:15,0.5
3.78,0,25.7,0,100,14.55,77400,Weekday,Wednesday,Medium_Load,20/06/2018 21:30,0.831899266932144
3.74,0,25.06,0,100,14.76,78300,Weekday,Wednesday,Medium_Load,20/06/2018 21:45,0.5
3.85,0,23.58,0,100,16.11,79200,Weekday,Wednesday,Medium_Load,20/06/2018 22:00,0.5
3.67,0.94,13.32,0,96.87,26.56,80100,Weekday,Wednesday,Medium_Load,20/06/2018 22:15,0.5
3.49,4.32,0,0,62.84,100,81000,Weekday,Wednesday,Medium_Load,20/06/2018 22:30,0.844295400523337
3.42,4.28,0,0,62.42,100,81900,Weekday,Wednesday,Medium_Load,20/06/2018 22:45,0.5
3.46,4.28,0,0,62.87,100,82800,Weekday,Wednesday,Medium_Load,20/06/2018 23:00,0.5
3.38,4.1,0,0,63.61,100,83700,Weekday,Wednesday,Light_Load,20/06/2018 23:15,0.5
3.49,3.96,0,0,66.12,100,84600,Weekday,Wednesday,Light_Load,20/06/2018 23:30,0.707577994653845
3.38,4.03,0,0,64.26,100,85500,Weekday,Wednesday,Light_Load,20/06/2018 23:45,0.5
3.49,4.32,0,0,62.84,100,0,Weekday,Wednesday,Light_Load,20/06/2018 00:00,0.68805139995839
4.5,6.26,0,0,58.37,100,900,Weekday,Thursday,Light_Load,21/06/2018 00:15,0.5
4.07,5.72,0,0,57.98,100,1800,Weekday,Thursday,Light_Load,21/06/2018 00:30,0.5
3.46,4.36,0,0,62.16,100,2700,Weekday,Thursday,Light_Load,21/06/2018 00:45,0.5
2.92,4.68,0,0,52.93,100,3600,Weekday,Thursday,Light_Load,21/06/2018 01:00,0.5
2.92,4.72,0,0,52.61,100,4500,Weekday,Thursday,Light_Load,21/06/2018 01:15,0.5
2.84,4.72,0,0,51.56,100,5400,Weekday,Thursday,Light_Load,21/06/2018 01:30,1.13420503257781
2.88,4.75,0,0,51.85,100,6300,Weekday,Thursday,Light_Load,21/06/2018 01:45,0.5
2.92,4.9,0,0,51.19,100,7200,Weekday,Thursday,Light_Load,21/06/2018 02:00,0.5
2.95,4.75,0,0,52.76,100,8100,Weekday,Thursday,Light_Load,21/06/2018 02:15,0.5
2.88,4.9,0,0,50.67,100,9000,Weekday,Thursday,Light_Load,21/06/2018 02:30,0.5
2.92,4.9,0,0,51.19,100,9900,Weekday,Thursday,Light_Load,21/06/2018 02:45,0.692617655699109
2.92,5.04,0,0,50.13,100,10800,Weekday,Thursday,Light_Load,21/06/2018 03:00,0.532322506455897
2.92,5,0,0,50.43,100,11700,Weekday,Thursday,Light_Load,21/06/2018 03:15,0.5
2.88,4.9,0,0,50.67,100,12600,Weekday,Thursday,Light_Load,21/06/2018 03:30,0.5
2.99,4.93,0,0,51.86,100,13500,Weekday,Thursday,Light_Load,21/06/2018 03:45,0.5
2.95,5.15,0,0,49.7,100,14400,Weekday,Thursday,Light_Load,21/06/2018 04:00,0.5
3.13,4.82,0,0,54.46,100,15300,Weekday,Thursday,Light_Load,21/06/2018 04:15,0.5
3.46,4.64,0,0,59.78,100,16200,Weekday,Thursday,Light_Load,21/06/2018 04:30,0.5
3.13,4.9,0,0,53.83,100,17100,Weekday,Thursday,Light_Load,21/06/2018 04:45,0.5
2.99,5.22,0,0,49.7,100,18000,Weekday,Thursday,Light_Load,21/06/2018 05:00,0.5
2.95,5.58,0,0,46.74,100,18900,Weekday,Thursday,Light_Load,21/06/2018 05:15,0.5
2.88,5.4,0,0,47.06,100,19800,Weekday,Thursday,Light_Load,21/06/2018 05:30,0.5
3.31,5.72,0,0,50.09,100,20700,Weekday,Thursday,Light_Load,21/06/2018 05:45,0.5
3.46,5.69,0,0,51.96,100,21600,Weekday,Thursday,Light_Load,21/06/2018 06:00,0.767484895071377
2.92,5.36,0,0,47.84,100,22500,Weekday,Thursday,Light_Load,21/06/2018 06:15,0.5
3.02,5.58,0,0,47.6,100,23400,Weekday,Thursday,Light_Load,21/06/2018 06:30,0.5
2.92,5.62,0,0,46.11,100,24300,Weekday,Thursday,Light_Load,21/06/2018 06:45,0.564116170008264
2.92,5.47,0,0,47.09,100,25200,Weekday,Thursday,Light_Load,21/06/2018 07:00,0.778488988211359
2.92,5.36,0,0,47.84,100,26100,Weekday,Thursday,Light_Load,21/06/2018 07:15,0.5
3.13,5.44,0,0,49.87,100,27000,Weekday,Thursday,Light_Load,21/06/2018 07:30,0.5
3.35,5.29,0,0,53.5,100,27900,Weekday,Thursday,Light_Load,21/06/2018 07:45,0.5
3.46,5.22,0,0,55.25,100,28800,Weekday,Thursday,Light_Load,21/06/2018 08:00,0.5
38.02,40.25,0,0.02,68.67,100,29700,Weekday,Thursday,Light_Load,21/06/2018 08:15,0.5
58.18,59.69,0,0.03,69.8,100,30600,Weekday,Thursday,Light_Load,21/06/2018 08:30,0.5
56.02,57.28,0,0.03,69.92,100,31500,Weekday,Thursday,Light_Load,21/06/2018 08:45,0.891751130576455
58.39,36.61,0,0.03,84.72,100,32400,Weekday,Thursday,Light_Load,21/06/2018 09:00,1.12589442251108
61.74,30.89,0,0.03,89.43,100,33300,Weekday,Thursday,Medium_Load,21/06/2018 09:15,0.5
48.06,20.95,0,0.02,91.67,100,34200,Weekday,Thursday,Medium_Load,21/06/2018 09:30,0.5
56.09,28.69,0,0.03,89.03,100,35100,Weekday,Thursday,Medium_Load,21/06/2018 09:45,0.5
52.31,22.9,0,0.02,91.61,100,36000,Weekday,Thursday,Medium_Load,21/06/2018 10:00,0.5
44.06,15.44,0,0.02,94.37,100,36900,Weekday,Thursday,Maximum_Load,21/06/2018 10:15,0.5
43.31,16.13,0,0.02,93.71,100,37800,Weekday,Thursday,Maximum_Load,21/06/2018 10:30,0.5
50.33,20.38,0,0.02,92.69,100,38700,Weekday,Thursday,Maximum_Load,21/06/2018 10:45,0.5
45.07,18.76,0,0.02,92.32,100,39600,Weekday,Thursday,Maximum_Load,21/06/2018 11:00,0.932600046574589
37.87,23.51,0,0.02,84.96,100,40500,Weekday,Thursday,Maximum_Load,21/06/2018 11:15,0.5
45.47,34.31,0,0.02,79.82,100,41400,Weekday,Thursday,Maximum_Load,21/06/2018 11:30,0.5
53.75,39.89,0,0.02,80.3,100,42300,Weekday,Thursday,Maximum_Load,21/06/2018 11:45,0.5
45.32,27.14,0,0.02,85.79,100,43200,Weekday,Thursday,Maximum_Load,21/06/2018 12:00,0.5
16.42,6.16,13.5,0.01,93.63,77.24,44100,Weekday,Thursday,Medium_Load,21/06/2018 12:15,0.639698111962369
4.75,0,25.67,0,100,18.2,45000,Weekday,Thursday,Medium_Load,21/06/2018 12:30,1.00981998283737
4.61,0,21.82,0,100,20.67,45900,Weekday,Thursday,Medium_Load,21/06/2018 12:45,0.5
4.1,0,16.49,0,100,24.13,46800,Weekday,Thursday,Medium_Load,21/06/2018 13:00,0.5
39.17,15.52,3.53,0.02,92.97,99.6,47700,Weekday,Thursday,Maximum_Load,21/06/2018 13:15,0.5
48.82,23.29,0,0.02,90.26,100,48600,Weekday,Thursday,Maximum_Load,21/06/2018 13:30,0.55696299186298
51.88,22.32,0,0.02,91.86,100,49500,Weekday,Thursday,Maximum_Load,21/06/2018 13:45,1.21294852854814
47.27,17.46,0,0.02,93.81,100,50400,Weekday,Thursday,Maximum_Load,21/06/2018 14:00,0.503859298744604
54.43,23.8,0,0.02,91.62,100,51300,Weekday,Thursday,Maximum_Load,21/06/2018 14:15,0.5
45.5,17.64,0,0.02,93.24,100,52200,Weekday,Thursday,Maximum_Load,21/06/2018 14:30,0.623219779190593
37.76,11.77,0,0.02,95.47,100,53100,Weekday,Thursday,Maximum_Load,21/06/2018 14:45,0.605961500848684
52.96,22.82,0,0.02,91.84,100,54000,Weekday,Thursday,Maximum_Load,21/06/2018 15:00,0.635147896866399
48.42,19.22,0,0.02,92.95,100,54900,Weekday,Thursday,Maximum_Load,21/06/2018 15:15,0.564727460733445
44.5,15.41,0,0.02,94.49,100,55800,Weekday,Thursday,Maximum_Load,21/06/2018 15:30,0.5
43.34,13.28,0,0.02,95.61,100,56700,Weekday,Thursday,Maximum_Load,21/06/2018 15:45,0.5
39.74,14.08,0.04,0.02,94.26,100,57600,Weekday,Thursday,Maximum_Load,21/06/2018 16:00,0.5
48.96,20.88,0,0.02,91.98,100,58500,Weekday,Thursday,Maximum_Load,21/06/2018 16:15,0.631686697728715
42.95,15.26,0,0.02,94.23,100,59400,Weekday,Thursday,Maximum_Load,21/06/2018 16:30,0.961015548796839
55.44,25.24,0,0.03,91.01,100,60300,Weekday,Thursday,Maximum_Load,21/06/2018 16:45,1.35536298347925
49.39,24.19,0,0.02,89.81,100,61200,Weekday,Thursday,Maximum_Load,21/06/2018 17:00,0.907913264040639
42.8,18.86,0,0.02,91.51,100,62100,Weekday,Thursday,Medium_Load,21/06/2018 17:15,0.5
34.38,5.33,2.88,0.02,98.82,99.65,63000,Weekday,Thursday,Medium_Load,21/06/2018 17:30,0.5
29.56,0,8.21,0.01,100,96.35,63900,Weekday,Thursday,Medium_Load,21/06/2018 17:45,0.5
28.3,0,8.71,0.01,100,95.58,64800,Weekday,Thursday,Medium_Load,21/06/2018 18:00,0.5
31.61,12.02,1.84,0.01,93.47,99.83,65700,Weekday,Thursday,Medium_Load,21/06/2018 18:15,0.5
38.09,21.89,0,0.02,86.7,100,66600,Weekday,Thursday,Medium_Load,21/06/2018 18:30,0.663433014322149
45.86,19.58,0,0.02,91.97,100,67500,Weekday,Thursday,Medium_Load,21/06/2018 18:45,0.738782917055934
46.76,11.95,0,0.02,96.89,100,68400,Weekday,Thursday,Medium_Load,21/06/2018 19:00,0.602614516514262
40.57,12.82,0,0.02,95.35,100,69300,Weekday,Thursday,Medium_Load,21/06/2018 19:15,0.633102408549755
50.04,21.31,0,0.02,92,100,70200,Weekday,Thursday,Medium_Load,21/06/2018 19:30,0.5
35.14,10.69,0,0.02,95.67,100,71100,Weekday,Thursday,Medium_Load,21/06/2018 19:45,0.5
34.24,7.56,0.07,0.02,97.65,100,72000,Weekday,Thursday,Medium_Load,21/06/2018 20:00,0.5
47.45,11.84,0.04,0.02,97.03,100,72900,Weekday,Thursday,Medium_Load,21/06/2018 20:15,0.5
44.24,14.22,0,0.02,95.2,100,73800,Weekday,Thursday,Medium_Load,21/06/2018 20:30,0.520693304616562
33.7,3.06,0.04,0.02,99.59,100,74700,Weekday,Thursday,Medium_Load,21/06/2018 20:45,0.5
10.55,0.29,19.84,0,99.96,46.95,75600,Weekday,Thursday,Medium_Load,21/06/2018 21:00,0.5
4.21,0,21.64,0,100,19.1,76500,Weekday,Thursday,Medium_Load,21/06/2018 21:15,0.5
3.92,0,19.87,0,100,19.36,77400,Weekday,Thursday,Medium_Load,21/06/2018 21:30,0.5
3.92,0,17.5,0,100,21.86,78300,Weekday,Thursday,Medium_Load,21/06/2018 21:45,0.5
3.96,0,17.1,0,100,22.56,79200,Weekday,Thursday,Medium_Load,21/06/2018 22:00,0.5
3.78,1.08,10.26,0,96.15,34.57,80100,Weekday,Thursday,Medium_Load,21/06/2018 22:15,0.5
3.6,5.08,0,0,57.82,100,81000,Weekday,Thursday,Medium_Load,21/06/2018 22:30,0.5
3.6,5.04,0,0,58.12,100,81900,Weekday,Thursday,Medium_Load,21/06/2018 22:45,0.5
3.56,5,0,0,58,100,82800,Weekday,Thursday,Medium_Load,21/06/2018 23:00,0.5
3.53,4.75,0,0,59.65,100,83700,Weekday,Thursday,Light_Load,21/06/2018 23:15,1.13644742480953
3.53,4.57,0,0,61.13,100,84600,Weekday,Thursday,Light_Load,21/06/2018 23:30,0.5
4.14,6.08,0,0,56.28,100,85500,Weekday,Thursday,Light_Load,21/06/2018 23:45,0.5
4.14,6.52,0,0,53.6,100,0,Weekday,Thursday,Light_Load,21/06/2018 00:00,0.5
2.92,5.22,0,0,48.82,100,900,Weekday,Friday,Light_Load,22/06/2018 00:15,0.5
2.95,5.51,0,0,47.2,100,1800,Weekday,Friday,Light_Load,22/06/2018 00:30,0.5
3.06,5.65,0,0,47.62,100,2700,Weekday,Friday,Light_Load,22/06/2018 00:45,0.660825020986457
3.02,5.62,0,0,47.34,100,3600,Weekday,Friday,Light_Load,22/06/2018 01:00,0.5
2.95,5.58,0,0,46.74,100,4500,Weekday,Friday,Light_Load,22/06/2018 01:15,0.5
3.02,5.65,0,0,47.14,100,5400,Weekday,Friday,Light_Load,22/06/2018 01:30,0.5
2.99,5.62,0,0,46.97,100,6300,Weekday,Friday,Light_Load,22/06/2018 01:45,0.5
3.02,5.76,0,0,46.44,100,7200,Weekday,Friday,Light_Load,22/06/2018 02:00,0.5
3.13,5.83,0,0,47.3,100,8100,Weekday,Friday,Light_Load,22/06/2018 02:15,0.5
3.02,5.72,0,0,46.69,100,9000,Weekday,Friday,Light_Load,22/06/2018 02:30,0.5
3.02,5.72,0,0,46.69,100,9900,Weekday,Friday,Light_Load,22/06/2018 02:45,0.5
2.99,5.62,0,0,46.97,100,10800,Weekday,Friday,Light_Load,22/06/2018 03:00,0.5
2.99,5.76,0,0,46.07,100,11700,Weekday,Friday,Light_Load,22/06/2018 03:15,0.5
3.02,5.62,0,0,47.34,100,12600,Weekday,Friday,Light_Load,22/06/2018 03:30,0.5
3.46,5.36,0,0,54.23,100,13500,Weekday,Friday,Light_Load,22/06/2018 03:45,0.5
3.42,5.4,0,0,53.51,100,14400,Weekday,Friday,Light_Load,22/06/2018 04:00,0.5
3.2,5.87,0,0,47.86,100,15300,Weekday,Friday,Light_Load,22/06/2018 04:15,0.5
3.56,6.08,0,0,50.53,100,16200,Weekday,Friday,Light_Load,22/06/2018 04:30,0.5
3.02,5.76,0,0,46.44,100,17100,Weekday,Friday,Light_Load,22/06/2018 04:45,0.5
3.02,5.72,0,0,46.69,100,18000,Weekday,Friday,Light_Load,22/06/2018 05:00,0.723757381605893
2.95,5.58,0,0,46.74,100,18900,Weekday,Friday,Light_Load,22/06/2018 05:15,0.5
2.95,5.58,0,0,46.74,100,19800,Weekday,Friday,Light_Load,22/06/2018 05:30,0.5
2.95,5.8,0,0,45.34,100,20700,Weekday,Friday,Light_Load,22/06/2018 05:45,0.784963050110905
2.95,5.69,0,0,46.03,100,21600,Weekday,Friday,Light_Load,22/06/2018 06:00,0.5
2.92,5.47,0,0,47.09,100,22500,Weekday,Friday,Light_Load,22/06/2018 06:15,0.5
2.99,5.44,0,0,48.17,100,23400,Weekday,Friday,Light_Load,22/06/2018 06:30,0.5
2.95,5.44,0,0,47.67,100,24300,Weekday,Friday,Light_Load,22/06/2018 06:45,0.5
2.95,5.4,0,0,47.94,100,25200,Weekday,Friday,Light_Load,22/06/2018 07:00,0.5
2.99,5.4,0,0,48.44,100,26100,Weekday,Friday,Light_Load,22/06/2018 07:15,0.588927314613738
3.38,5.26,0,0,54.06,100,27000,Weekday,Friday,Light_Load,22/06/2018 07:30,0.5
3.85,4.93,0,0,61.55,100,27900,Weekday,Friday,Light_Load,22/06/2018 07:45,0.5
8.75,10.08,0,0,65.55,100,28800,Weekday,Friday,Light_Load,22/06/2018 08:00,0.5
44.06,43.99,0,0.02,70.77,100,29700,Weekday,Friday,Light_Load,22/06/2018 08:15,0.931134500897748
54.61,56.7,0,0.03,69.37,100,30600,Weekday,Friday,Light_Load,22/06/2018 08:30,0.882536949900924
56.84,61.09,0,0.03,68.12,100,31500,Weekday,Friday,Light_Load,22/06/2018 08:45,0.5
55.01,37.73,0,0.03,82.47,100,32400,Weekday,Friday,Light_Load,22/06/2018 09:00,0.5
54,30.17,0,0.02,87.3,100,33300,Weekday,Friday,Medium_Load,22/06/2018 09:15,0.5
59.29,30.82,0,0.03,88.73,100,34200,Weekday,Friday,Medium_Load,22/06/2018 09:30,0.5
48.42,21.6,0,0.02,91.33,100,35100,Weekday,Friday,Medium_Load,22/06/2018 09:45,0.5
51.98,26.53,0,0.02,89.07,100,36000,Weekday,Friday,Medium_Load,22/06/2018 10:00,0.5
55.69,29.77,0,0.03,88.19,100,36900,Weekday,Friday,Maximum_Load,22/06/2018 10:15,1.21591046372974
60.05,31.57,0,0.03,88.51,100,37800,Weekday,Friday,Maximum_Load,22/06/2018 10:30,0.5
64.73,35.78,0,0.03,87.52,100,38700,Weekday,Friday,Maximum_Load,22/06/2018 10:45,0.519630800180002
65.52,37.69,0,0.03,86.68,100,39600,Weekday,Friday,Maximum_Load,22/06/2018 11:00,1.07909682031693
64.3,49.75,0,0.03,79.09,100,40500,Weekday,Friday,Maximum_Load,22/06/2018 11:15,0.5
60.91,48.17,0,0.03,78.44,100,41400,Weekday,Friday,Maximum_Load,22/06/2018 11:30,0.5
56.88,46.48,0,0.03,77.43,100,42300,Weekday,Friday,Maximum_Load,22/06/2018 11:45,0.5
61.92,52.7,0,0.03,76.15,100,43200,Weekday,Friday,Maximum_Load,22/06/2018 12:00,1.03770447328708
12.13,5.8,9.25,0.01,90.22,79.52,44100,Weekday,Friday,Medium_Load,22/06/2018 12:15,0.5
4.36,0,16.42,0,100,25.66,45000,Weekday,Friday,Medium_Load,22/06/2018 12:30,0.893062077946618
4.46,0,15.91,0,100,26.99,45900,Weekday,Friday,Medium_Load,22/06/2018 12:45,0.5
